num_adj,num_adv,num_det,num_intj,num_num,num_punct,num_sym,num_comp_sup,num_x,ADJ_NOUN,ADV_ADJ_NOT(NOUN),ADJ_ADJ_NOT(NOUN),NOUN_ADJ_NOT(NOUN),ADV_VERB_PCP_GER_PS_IMPF,num_positive_terms,num_negative_terms,prop_subjective,prop_positive,uppercase_ratio,num_mentions,num_elongated,polarity_emoticons,rating,id
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.007,0,0,0,2,28281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0,0,0,5,3670
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.025,0,0,0,2,46866
1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.167,0.083,0.015,0,0,0,1,543
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03,0,0,0,2,44020
2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.016,0,0,0,4,41392
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0.5,0.091,0,0,0,3,7431
2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0.4,0.4,0.0,0,0,0,4,16289
1,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.007,0,0,0,3,29632
3,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0.083,0.083,0.014,0,0,0,2,28394
3,2,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0.043,0.043,0.008,0,0,0,3,21039
2,3,10,0,1,0,0,1,0,0,0,0,0,0,2,0,0.062,0.042,0.031,0,0,0,3,39179
2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.15,0.05,0.026,0,0,0,2,10781
1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.053,0.053,0.009,0,0,0,2,18914
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.021,0,0,0,1,156
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.067,0,0,0,5,44988
3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.067,0.067,0.013,0,0,0,4,31754
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.037,0,0,0,1,43361
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.091,0.091,0.032,0,0,0,5,3954
5,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.02,0,1,0,1,14032
2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.062,0.0,0.034,0,0,0,2,43767
2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.077,0.077,0.024,0,0,0,2,38656
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,48940
1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.027,0,0,0,2,1576
7,16,20,0,0,0,0,0,0,1,0,0,0,0,3,0,0.018,0.018,0.01,0,0,1.0,2,47552
3,7,7,0,1,0,0,1,0,0,0,0,1,0,1,2,0.071,0.024,0.018,0,0,0,1,136
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.024,0,0,0,4,33041
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.023,0,0,0,3,20771
3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.012,0,0,1.0,5,45266
1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018,0,0,0,4,12313
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.031,0,0,0,3,39654
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.143,0.143,0.022,0,0,0,1,5195
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.333,0.333,0.027,0,0,0,3,20770
2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111,0.111,0.026,0,0,0,4,22064
1,5,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.034,0,0,0,1,14363
1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.014,0,0,0,1,5290
1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.006,0,0,0,2,47352
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.125,0.125,0.021,0,0,0,5,17310
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0.0,0.044,0,0,0,1,144
4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.065,0.0,0.019,0,0,0,1,46473
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1.0,1.0,0.077,0,0,0,4,41641
2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.029,0,0,0,3,29976
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.016,0,0,0,1,24957
1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.015,0,0,0,2,5773
0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.047,0,0,0,2,37974
5,2,3,0,0,0,0,0,1,2,0,0,0,0,1,1,0.056,0.028,0.018,0,0,1.0,3,20524
5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.069,0.069,0.023,0,0,0,3,7052
0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.008,0,0,0,3,39675
1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1,0.1,0.017,0,0,0,5,3744
2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0.065,0.032,0.038,0,0,0,2,27623
5,2,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0.016,0.0,0.021,0,0,0,1,24935
4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.004,0,0,0,2,10672
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,41578
2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.333,0.333,0.103,0,0,0,5,22889
2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0.05,0.01,0,0,0,2,19793
7,10,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.045,0,0,0,1,37324
1,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.038,0.0,0.031,0,0,0,2,11065
0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.024,0,0,0,5,42205
2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.062,0.062,0.021,0,0,0,3,15695
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,5365
1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0.05,0.05,0.029,0,0,1.0,3,20558
6,3,2,0,0,0,0,0,0,3,0,0,0,1,3,0,0.071,0.071,0.008,0,0,0,3,21278
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.012,0,0,0,2,27427
5,3,2,0,1,0,0,0,0,2,0,0,0,0,2,0,0.051,0.051,0.008,0,0,0,5,35154
2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067,0.0,0.014,0,0,0,2,19045
1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0.045,0.0,0.008,0,0,0,3,20636
1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.01,0,0,0,3,12158
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.25,0.0,0,0,0,5,34262
1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0.023,0.0,0.008,0,0,0,1,37116
4,3,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0.062,0.062,0.01,0,0,0,4,22011
0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.008,0,0,0,2,1024
2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.009,0,0,0,3,20477
2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.042,0,0,0,1,37172
3,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.022,0,0,0,5,34771
1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.047,0,0,0,4,41305
3,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0.4,0.4,0.088,0,0,0,4,3090
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,0.0,0.032,0,0,0,2,11167
2,4,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0.107,0.071,0.006,0,0,1.0,1,10008
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.091,0,0,0,5,44933
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.036,0,0,0,1,36147
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.033,0,0,0,5,17088
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.029,0,0,1.0,5,9196
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.107,0,0,0,5,41786
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.091,0.091,0.013,0,0,0,1,57
1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.167,0.167,0.03,0,0,0,5,22799
1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.029,0,0,0,4,40910
6,8,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0.053,0.026,0.018,0,0,0,3,20716
2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.111,0.111,0.024,0,0,0,4,41322
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,43562
4,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0.05,0.05,0.023,0,0,0,5,34507
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.017,0,0,0,3,39769
0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.017,0,0,0,3,39135
2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.009,0,0,0,2,5929
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.118,0.0,0.02,0,0,0,1,18423
3,1,3,0,0,0,0,0,0,1,1,0,1,0,2,0,0.111,0.111,0.041,0,0,0,4,3145
3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.042,0,0,0,1,37317
3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.077,0.077,0.043,0,0,0,4,2919
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2,0.2,0.03,0,0,0,5,8768
5,4,5,0,0,0,0,0,0,1,0,1,0,0,1,1,0.071,0.024,0.009,0,0,0,1,14571
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.027,0,0,0,1,9845
2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.1,0.1,0.017,0,0,0,4,8411
1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.026,0,0,0,2,27433
3,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0.167,0.167,0.025,0,0,0,5,24471
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026,0.0,0.009,0,0,0,2,23920
3,6,10,0,0,0,0,0,0,0,0,2,0,0,0,1,0.011,0.0,0.008,0,0,0,2,47488
0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0.053,0.0,0.009,0,0,0,3,1876
2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.083,0.042,0.023,0,0,0,2,15313
1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.0,0.016,0,0,1.0,1,24732
3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.032,0,1,0,4,49979
2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.077,0.077,0.011,0,0,0,2,37619
1,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0.095,0.095,0.016,0,0,0,1,25305
1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.024,0,0,0,2,15322
4,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0.167,0.167,0.014,0,0,0,3,6577
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.08,0,0,0,2,46613
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.007,0,0,0,2,5546
2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.133,0.0,0.0,0,0,0,1,18316
3,2,3,0,0,0,0,0,0,1,0,0,1,0,2,0,0.08,0.08,0.027,0,0,0,4,33433
1,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.059,0.059,0.011,0,0,0,2,19624
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.062,0,0,0,4,12952
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.0,0.019,0,0,0,2,876
1,6,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0.034,0.034,0.027,0,0,0,2,19513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,4394
3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.028,0,0,0,5,42087
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.048,0,0,0,5,34828
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.041,0,0,0,3,40228
1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.007,0,0,0,3,39531
2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.222,0.222,0.013,0,0,0,5,17252
0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.037,0,0,0,2,5437
2,4,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0.051,0.0,0.017,0,0,0,1,589
1,1,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0.107,0.071,0.013,0,0,0,2,26984
1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.022,0,0,0,1,45793
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0.5,0.059,0,0,0,4,31547
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.167,0.083,0.028,0,0,0,1,17706
1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.042,0.042,0.025,0,0,0,2,5802
3,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0.022,0.022,0.032,0,0,0,1,10001
4,2,10,0,0,0,0,1,0,2,0,0,0,0,0,1,0.017,0.0,0.018,0,0,1.0,2,28277
3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.015,0,0,0,2,6005
2,3,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0.08,0.04,0.007,0,0,0,1,45626
4,5,1,0,0,0,0,0,0,2,0,2,0,1,3,0,0.111,0.111,0.011,0,0,0,5,42854
0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.01,0,0,0,4,8050
3,3,4,0,0,0,0,0,0,0,0,2,1,0,1,1,0.053,0.026,0.009,0,0,0,2,24020
4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018,0,0,0,5,45314
1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.143,0.071,0.013,0,0,0,3,15447
2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.059,0.059,0.021,0,0,0,4,41597
1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0.028,0.0,0.02,0,0,0,2,46849
3,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0.2,0.2,0.036,0,0,0,4,7998
6,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.026,0,0,0,1,579
2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.014,0,0,1.0,3,20782
2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.038,0,0,0,3,7292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0,0,0,4,41553
4,2,4,0,0,0,0,0,0,1,0,2,0,0,2,3,0.139,0.056,0.017,0,0,1.0,4,21788
1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.015,0,0,0,5,35614
0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0,0,0,1,43239
2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.091,0.091,0.015,0,0,0,2,38101
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.125,0,0,0,4,32823
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2,0.1,0.014,0,0,0,1,36992
1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.067,0.067,0.023,0,0,0,5,23473
3,0,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0.2,0.2,0.019,0,0,0,3,20309
3,4,3,0,0,0,0,0,0,1,0,0,0,1,3,0,0.086,0.086,0.016,0,0,0,4,41667
1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,0.0,0.021,0,0,1.0,2,15054
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.028,0,0,0,1,36522
8,11,15,0,3,0,0,4,3,0,0,0,0,0,3,2,0.05,0.025,0.015,0,0,0,1,5013
6,5,16,0,0,0,0,0,0,1,0,2,0,0,1,0,0.011,0.011,0.009,0,0,0,1,25630
4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0.014,0.0,0.003,0,0,0,3,30308
0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.059,0.059,0.011,0,0,0,1,45414
3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.125,0.125,0.0,0,0,0,5,42098
5,6,14,0,2,0,0,0,0,1,0,0,0,0,2,0,0.019,0.019,0.016,0,0,0,4,31510
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1,0.1,0.012,0,0,0,5,35238
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.043,0,0,0,2,27467
0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.067,0.067,0.01,0,0,0,3,39728
2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,3,47869
1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0.083,0.083,0.015,0,0,0,5,50991
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.045,0,0,0,3,30353
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.031,0,0,0,3,48232
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.031,0,0,1.0,2,1030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03,0,0,0,2,28927
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.023,0,0,0,4,32037
1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.018,0,0,0,1,747
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.029,0,0,0,1,24964
0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.038,0,0,0,2,43663
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.033,0,0,0,1,17654
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.5,0.5,0.032,0,0,0,4,8079
2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.167,0.167,0.032,0,0,0,5,3989
4,7,12,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,0.0,0.006,0,0,0,3,15494
2,7,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0.018,0.009,0.017,0,0,1.0,3,20948
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.021,0,0,0,3,7336
3,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.012,0,0,0,2,47187
6,11,17,0,1,0,0,0,0,0,1,0,0,0,5,0,0.046,0.046,0.007,0,0,0,4,2872
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.263,0,0,0,5,34719
2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.018,0,0,0,3,39549
1,6,5,0,0,0,0,0,0,1,0,0,0,0,1,2,0.062,0.021,0.015,0,0,0,1,17773
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.025,0,0,0,4,2673
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.083,0.083,0.031,0,0,0,4,2624
1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.016,0,0,0,4,48999
3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.022,0,0,1.0,3,29557
3,4,2,0,0,0,0,0,0,1,1,0,1,0,3,0,0.079,0.079,0.01,0,0,0,5,13648
2,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0.048,0.048,0.008,0,0,0,4,12916
2,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0.3,0.3,0.017,0,0,0,5,17629
2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.013,0,0,0,2,18887
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.091,0.0,0.017,0,0,0,1,300
3,3,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0.032,0.032,0.011,0,0,0,4,32112
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.026,0,0,0,4,16578
3,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.143,0.048,0.024,0,0,0,1,679
6,7,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.022,0.022,0.025,0,0,0,1,24733
1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.018,0,0,0,1,17845
4,1,2,0,0,0,0,0,0,1,0,2,0,0,2,0,0.1,0.1,0.007,0,0,0,5,34280
3,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0.032,0.032,0.018,0,0,0,2,6000
1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0.056,0.056,0.008,0,0,0,5,35846
2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111,0.111,0.0,0,0,0,2,47460
3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.182,0.182,0.014,0,0,0,4,41293
4,1,4,0,0,0,0,0,0,2,0,0,0,0,4,0,0.2,0.16,0.015,0,0,0,2,27988
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,7600
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.021,0,0,0,1,45992
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.167,0.0,0.024,0,0,0,1,18398
4,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0.042,0.042,0.008,0,0,0,4,13018
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.012,0,0,0,1,26762
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.0,0.032,0,0,0,3,39055
1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.062,0.062,0.021,0,0,0,1,4502
3,1,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0.0,0.0,0.03,0,0,0,2,38517
2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.062,0.062,0.0,0,0,0,5,13806
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0.125,0.125,0.026,0,0,0,4,12574
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.2,0.04,0,0,0,5,34175
1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.071,0.071,0.012,0,0,0,3,21223
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.03,0,0,0,1,25965
4,5,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0.033,0.033,0.021,0,0,1.0,2,24063
1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0.2,0.04,0,0,0,5,13662
1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0.067,0.067,0.011,0,0,0,4,44830
2,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0.028,0.028,0.01,0,0,0,5,34711
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.222,0.111,0.85,0,0,0,1,25616
2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.0,0.03,0,0,0,5,33691
1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.062,0.062,0.011,0,0,0,4,12414
5,2,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0.036,0.036,0.01,0,0,0,4,8031
2,2,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0.111,0.111,0.02,0,0,0,4,2981
0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,49578
3,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.042,0.042,0.02,0,0,0,2,15244
2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019,0,0,0,4,8279
2,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.008,0,0,0,5,34520
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.083,0.083,0.027,0,0,0,4,12605
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.077,0.077,0.014,0,0,0,3,2224
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,1,26240
1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0.2,0.2,0.017,0,0,0,2,47384
3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.143,0.143,0.02,0,0,0,4,40690
1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0.08,0.04,0.015,0,0,0,3,38932
1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.25,0.25,0.056,0,0,0,2,15044
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.033,0,0,0,1,4444
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.143,0,0,0,1,36130
5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.103,0.034,0.019,0,0,0,2,27349
2,4,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0.022,0.022,0.103,0,0,0,5,34634
4,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0.062,0.062,0.013,0,0,0,4,40924
1,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0.017,0.017,0.016,0,0,0,3,12162
